Matrix_Size,N_Threads,Thread,Time
1300,12,9,444668
1300,12,10,444675
1300,12,11,444672
1300,12,0,300822
1300,12,1,300816
1300,12,2,300812
1300,12,3,300817
1300,12,4,300814
1300,12,5,300815
1300,12,6,300814
1300,12,7,300817
1300,12,8,300818
1300,12,9,300821
1300,12,10,300811
1300,12,11,300813
1300,12,0,366248
1300,12,1,366244
1300,12,2,366237
1300,12,3,366241
1300,12,4,366239
1300,12,5,366244
1300,12,6,366238
1300,12,7,366240
1300,12,8,366236
1300,12,9,366242
1300,12,10,366245
1300,12,11,366239
1300,12,0,369381
1300,12,1,369379
1300,12,2,369377
1300,12,3,369374
1300,12,4,369380
1300,12,5,369378
1300,12,6,369377
1300,12,7,369381
1300,12,8,369376
1300,12,9,369387
1300,12,10,369375
1300,12,11,369379
1300,12,0,329688
1300,12,1,329684
1300,12,2,329689
1300,12,3,329687
1300,12,4,329686
1300,12,5,329690
1300,12,6,329685
1300,12,7,329690
1300,12,8,329692
1300,12,9,329692
1300,12,10,329685
1300,12,11,329695
1300,12,0,349432
1300,12,1,349437
1300,12,2,349444
1300,12,3,349436
1300,12,4,349433
1300,12,5,349437
1300,12,6,349434
1300,12,7,349435
1300,12,8,349437
1300,12,9,349440
1300,12,10,349438
1300,12,11,349434
1300,12,0,313654
1300,12,1,313656
1300,12,2,313664
1300,12,3,313653
1300,12,4,313655
1300,12,5,313658
1300,12,6,313652
1300,12,7,313659
1300,12,8,313656
1300,12,9,313657
1300,12,10,313653
1300,12,11,313654
1300,12,0,323715
1300,12,1,323708
1300,12,2,323713
1300,12,3,323720
1300,12,4,323713
1300,12,5,323710
1300,12,6,323713
1300,12,7,323712
1300,12,8,323715
1300,12,9,323711
1300,12,10,323715
1300,12,11,323720
1300,12,0,335052
1300,12,1,335042
1300,12,2,335047
1300,12,3,335044
1300,12,4,335048
1300,12,5,335041
1300,12,6,335046
1300,12,7,335039
1300,12,8,335044
1300,12,9,335045
1300,12,10,335042
1300,12,11,335043
1300,12,0,317036
1300,12,1,317039
1300,12,2,317032
1300,12,3,317033
1300,12,4,317037
1300,12,5,317038
1300,12,6,317036
1300,12,7,317038
1300,12,8,317034
1300,12,9,317034
1300,12,10,317041
1300,12,11,317046
1300,12,0,358457
1300,12,1,358451
1300,12,2,358451
1300,12,3,358447
1300,12,4,358449
1300,12,5,358445
1300,12,6,358450
1300,12,7,358448
1300,12,8,358446
1300,12,9,358448
1300,12,10,358452
1300,12,11,358444
1300,12,0,385795
1300,12,1,385800
1300,12,2,385796
1300,12,3,385802
1300,12,4,385798
1300,12,5,385799
1300,12,6,385795
1300,12,7,385800
1300,12,8,385807
1300,12,9,385803
1300,12,10,385798
1300,12,11,385797
1300,14,0,307923
1300,14,1,307911
1300,14,2,307914
1300,14,3,307918
1300,14,4,307920
1300,14,5,307918
1300,14,6,307917
1300,14,7,307915
1300,14,8,307922
1300,14,9,307920
1300,14,10,307913
1300,14,11,307915
1300,14,12,307916
1300,14,13,307913
1300,14,0,286758
1300,14,1,286753
1300,14,2,286756
1300,14,3,286749
1300,14,4,286751
1300,14,5,286755
1300,14,6,286752
1300,14,7,286754
1300,14,8,286757
1300,14,9,286749
1300,14,10,286750
1300,14,11,286758
1300,14,12,286756
1300,14,13,286764
1300,14,0,259086
1300,14,1,259071
1300,14,2,259076
1300,14,3,259079
1300,14,4,259082
1300,14,5,259077
1300,14,6,259077
1300,14,7,259080
1300,14,8,259084
1300,14,9,259072
1300,14,10,259074
1300,14,11,259075
1300,14,12,259072
1300,14,13,259072
1300,14,0,375586
1300,14,1,375578
1300,14,2,375577
1300,14,3,375583
1300,14,4,375575
1300,14,5,375581
1300,14,6,375588
1300,14,7,375576
1300,14,8,375577
1300,14,9,375577
1300,14,10,375574
1300,14,11,375580
1300,14,12,375581
1300,14,13,375579
1300,14,0,326493
1300,14,1,326491
1300,14,2,326499
1300,14,3,326489
1300,14,4,326493
1300,14,5,326495
1300,14,6,326488
1300,14,7,326490
1300,14,8,326497
1300,14,9,326496
1300,14,10,326498
1300,14,11,326494
1300,14,12,326492
1300,14,13,326505
1300,14,0,285360
1300,14,1,285354
1300,14,2,285356
1300,14,3,285355
1300,14,4,285363
1300,14,5,285362
1300,14,6,285358
1300,14,7,285357
1300,14,8,285364
1300,14,9,285357
1300,14,10,285359
1300,14,11,285361
1300,14,12,285369
1300,14,13,285360
1300,14,0,250160
1300,14,1,250165
1300,14,2,250169
1300,14,3,250161
1300,14,4,250164
1300,14,5,250161
1300,14,6,250163
1300,14,7,250166
1300,14,8,250162
1300,14,9,250167
1300,14,10,250160
1300,14,11,250172
1300,14,12,250168
1300,14,13,250164
1300,14,0,304915
1300,14,1,304911
1300,14,2,304908
1300,14,3,304922
1300,14,4,304907
1300,14,5,304910
1300,14,6,304917
1300,14,7,304912
1300,14,8,304916
1300,14,9,304909
1300,14,10,304909
1300,14,11,304915
1300,14,12,304914
1300,14,13,304913
1300,14,0,285191
1300,14,1,285191
1300,14,2,285200
1300,14,3,285195
1300,14,4,285198
1300,14,5,285194
1300,14,6,285196
1300,14,7,285193
1300,14,8,285197
1300,14,9,285199
1300,14,10,285192
1300,14,11,285202
1300,14,12,285194
1300,14,13,285207
1300,14,0,267392
1300,14,1,267393
1300,14,2,267389
1300,14,3,267388
1300,14,4,267396
1300,14,5,267387
1300,14,6,267388
1300,14,7,267397
1300,14,8,267400
1300,14,9,267394
1300,14,10,267395
1300,14,11,267395
1300,14,12,267403
1300,14,13,267386
1300,14,0,286959
1300,14,1,286948
1300,14,2,286947
1300,14,3,286950
1300,14,4,286955
1300,14,5,286945
1300,14,6,286950
1300,14,7,286953
1300,14,8,286956
1300,14,9,286952
1300,14,10,286957
1300,14,11,286951
1300,14,12,286947
1300,14,13,286954
1300,14,0,312363
1300,14,1,312358
1300,14,2,312361
1300,14,3,312359
1300,14,4,312364
1300,14,5,312360
1300,14,6,312368
1300,14,7,312367
1300,14,8,312366
1300,14,9,312364
1300,14,10,312362
1300,14,11,312363
1300,14,12,312370
1300,14,13,312366
1300,14,0,249540
1300,14,1,249530
1300,14,2,249525
1300,14,3,249530
1300,14,4,249527
1300,14,5,249528
1300,14,6,249526
1300,14,7,249526
1300,14,8,249534
1300,14,9,249533
1300,14,10,249532
1300,14,11,249529
1300,14,12,249534
1300,14,13,249531
1300,14,0,317433
1300,14,1,317430
1300,14,2,317428
1300,14,3,317433
1300,14,4,317429
1300,14,5,317431
1300,14,6,317427
1300,14,7,317436
1300,14,8,317427
1300,14,9,317435
1300,14,10,317432
1300,14,11,317434
1300,14,12,317428
1300,14,13,317442
1300,14,0,287305
1300,14,1,287304
1300,14,2,287307
1300,14,3,287314
1300,14,4,287307
1300,14,5,287300
1300,14,6,287303
1300,14,7,287300
1300,14,8,287301
1300,14,9,287302
1300,14,10,287303
1300,14,11,287312
1300,14,12,287308
1300,14,13,287305
1300,14,0,288164
1300,14,1,288173
1300,14,2,288169
1300,14,3,288167
1300,14,4,288166
1300,14,5,288168
1300,14,6,288167
1300,14,7,288176
1300,14,8,288171
1300,14,9,288166
1300,14,10,288169
1300,14,11,288170
1300,14,12,288178
1300,14,13,288164
1300,14,0,394481
1300,14,1,394485
1300,14,2,394482
1300,14,3,394480
1300,14,4,394488
1300,14,5,394479
1300,14,6,394484
1300,14,7,394483
1300,14,8,394478
1300,14,9,394486
1300,14,10,394480
1300,14,11,394487
1300,14,12,394494
1300,14,13,394485
1300,14,0,303441
1300,14,1,303443
1300,14,2,303443
1300,14,3,303445
1300,14,4,303444
1300,14,5,303451
1300,14,6,303452
1300,14,7,303442
1300,14,8,303449
1300,14,9,303439
1300,14,10,303445
1300,14,11,303454
1300,14,12,303440
1300,14,13,303440
1300,14,0,273096
1300,14,1,273104
1300,14,2,273100
1300,14,3,273101
1300,14,4,273102
1300,14,5,273098
1300,14,6,273105
1300,14,7,273095
1300,14,8,273103
1300,14,9,273102
1300,14,10,273098
1300,14,11,273099
1300,14,12,273112
1300,14,13,273106
1300,14,0,283587
1300,14,1,283586
1300,14,2,283582
1300,14,3,283591
1300,14,4,283587
1300,14,5,283593
1300,14,6,283583
1300,14,7,283591
1300,14,8,283585
1300,14,9,283588
1300,14,10,283584
1300,14,11,283589
1300,14,12,283600
1300,14,13,283584
1300,14,0,275694
1300,14,1,275684
1300,14,2,275681
1300,14,3,275680
1300,14,4,275682
1300,14,5,275686
1300,14,6,275689
1300,14,7,275682
1300,14,8,275679
1300,14,9,275683
1300,14,10,275685
1300,14,11,275690
1300,14,12,275681
1300,14,13,275687
1300,14,0,280819
1300,14,1,280809
1300,14,2,280805
1300,14,3,280812
1300,14,4,280811
1300,14,5,280808
1300,14,6,280811
1300,14,7,280809
1300,14,8,280806
1300,14,9,280809
1300,14,10,280805
1300,14,11,280804
1300,14,12,280813
1300,14,13,280805
1300,14,0,291836
1300,14,1,291833
1300,14,2,291833
1300,14,3,291831
1300,14,4,291839
1300,14,5,291834
1300,14,6,291837
1300,14,7,291832
1300,14,8,291840
1300,14,9,291836
1300,14,10,291839
1300,14,11,291841
1300,14,12,291837
1300,14,13,291848
1300,14,0,311965
1300,14,1,311963
1300,14,2,311964
1300,14,3,311960
1300,14,4,311959
1300,14,5,311963
1300,14,6,311961
1300,14,7,311966
1300,14,8,311957
1300,14,9,311958
1300,14,10,311959
1300,14,11,311962
1300,14,12,311973
1300,14,13,311968
1300,14,0,314305
1300,14,1,314313
1300,14,2,314317
1300,14,3,314310
1300,14,4,314310
1300,14,5,314313
1300,14,6,314311
1300,14,7,314309
1300,14,8,314315
1300,14,9,314312
1300,14,10,314308
1300,14,11,314307
1300,14,12,314309
1300,14,13,314319
1300,14,0,288511
1300,14,1,288496
1300,14,2,288504
1300,14,3,288506
1300,14,4,288504
1300,14,5,288501
1300,14,6,288499
1300,14,7,288500
1300,14,8,288502
1300,14,9,288502
1300,14,10,288503
1300,14,11,288508
1300,14,12,288495
1300,14,13,288498
1300,14,0,309675
1300,14,1,309679
1300,14,2,309683
1300,14,3,309680
1300,14,4,309674
1300,14,5,309679
1300,14,6,309678
1300,14,7,309681
1300,14,8,309676
1300,14,9,309672
1300,14,10,309673
1300,14,11,309677
1300,14,12,309689
1300,14,13,309676
1300,14,0,284988
1300,14,1,284983
1300,14,2,284983
1300,14,3,284987
1300,14,4,284981
1300,14,5,284981
1300,14,6,284985
1300,14,7,284982
1300,14,8,284985
1300,14,9,284980
1300,14,10,284979
1300,14,11,284986
1300,14,12,284978
1300,14,13,284993
1300,14,0,294293
1300,14,1,294294
1300,14,2,294297
1300,14,3,294295
1300,14,4,294299
1300,14,5,294293
1300,14,6,294292
1300,14,7,294297
1300,14,8,294294
1300,14,9,294305
1300,14,10,294302
1300,14,11,294299
1300,14,12,294306
1300,14,13,294301
1300,14,0,285993
1300,14,1,285990
1300,14,2,285998
1300,14,3,285997
1300,14,4,285990
1300,14,5,285996
1300,14,6,285995
1300,14,7,285999
1300,14,8,286005
1300,14,9,285993
1300,14,10,285994
1300,14,11,285997
1300,14,12,286001
1300,14,13,285991
1300,16,0,268586
1300,16,1,268582
1300,16,2,268589
1300,16,3,268584
1300,16,4,268592
1300,16,5,268595
1300,16,6,268582
1300,16,7,268588
1300,16,8,268584
1300,16,9,268586
1300,16,10,268586
1300,16,11,268589
1300,16,12,268581
1300,16,13,268591
1300,16,14,268585
1300,16,15,268598
1300,16,0,210320
1300,16,1,210316
1300,16,2,210315
1300,16,3,210330
1300,16,4,210313
1300,16,5,210320
1300,16,6,210319
1300,16,7,210321
1300,16,8,210318
1300,16,9,210325
1300,16,10,210316
1300,16,11,210322
1300,16,12,210324
1300,16,13,210323
1300,16,14,210317
1300,16,15,210332
1300,16,0,305622
1300,16,1,305617
1300,16,2,305613
1300,16,3,305613
1300,16,4,305621
1300,16,5,305622
1300,16,6,305619
1300,16,7,305615
1300,16,8,305620
1300,16,9,305615
1300,16,10,305616
1300,16,11,305614
1300,16,12,305623
1300,16,13,305618
1300,16,14,305625
1300,16,15,305617
1300,16,0,360202
1300,16,1,360198
1300,16,2,360201
1300,16,3,360204
1300,16,4,360208
1300,16,5,360207
1300,16,6,360205
1300,16,7,360199
1300,16,8,360205
1300,16,9,360209
1300,16,10,360200
1300,16,11,360214
1300,16,12,360203
1300,16,13,360198
1300,16,14,360208
1300,16,15,360202
1300,16,0,347439
1300,16,1,347438
1300,16,2,347443
1300,16,3,347436
1300,16,4,347435
1300,16,5,347445
1300,16,6,347436
1300,16,7,347440
1300,16,8,347443
1300,16,9,347437
1300,16,10,347441
1300,16,11,347442
1300,16,12,347444
1300,16,13,347435
1300,16,14,347451
1300,16,15,347438
1300,16,0,336983
1300,16,1,336986
1300,16,2,336993
1300,16,3,336998
1300,16,4,336989
1300,16,5,336990
1300,16,6,336987
1300,16,7,336980
1300,16,8,336988
1300,16,9,336991
1300,16,10,336982
1300,16,11,336983
1300,16,12,336982
1300,16,13,336985
1300,16,14,336988
1300,16,15,336983
1300,16,0,214039
1300,16,1,214033
1300,16,2,214045
1300,16,3,214041
1300,16,4,214042
1300,16,5,214036
1300,16,6,214034
1300,16,7,214046
1300,16,8,214049
1300,16,9,214040
1300,16,10,214040
1300,16,11,214038
1300,16,12,214053
1300,16,13,214044
1300,16,14,214037
1300,16,15,214036
1300,16,0,254589
1300,16,1,254584
1300,16,2,254582
1300,16,3,254585
1300,16,4,254583
1300,16,5,254586
1300,16,6,254587
1300,16,7,254595
1300,16,8,254588
1300,16,9,254593
1300,16,10,254579
1300,16,11,254584
1300,16,12,254579
1300,16,13,254595
1300,16,14,254596
1300,16,15,254588
1300,16,0,240775
1300,16,1,240773
1300,16,2,240765
1300,16,3,240766
1300,16,4,240767
1300,16,5,240772
1300,16,6,240767
1300,16,7,240771
1300,16,8,240773
1300,16,9,240771
1300,16,10,240768
1300,16,11,240772
1300,16,12,240781
1300,16,13,240776
1300,16,14,240766
1300,16,15,240769
1300,16,0,241641
1300,16,1,241628
1300,16,2,241630
1300,16,3,241626
1300,16,4,241631
1300,16,5,241629
1300,16,6,241633
1300,16,7,241632
1300,16,8,241627
1300,16,9,241622
1300,16,10,241623
1300,16,11,241624
1300,16,12,241631
1300,16,13,241634
1300,16,14,241635
1300,16,15,241625
1300,16,0,352468
1300,16,1,352453
1300,16,2,352454
1300,16,3,352462
1300,16,4,352467
1300,16,5,352461
1300,16,6,352459
1300,16,7,352455
1300,16,8,352455
1300,16,9,352455
1300,16,10,352459
1300,16,11,352456
1300,16,12,352462
1300,16,13,352457
1300,16,14,352458
1300,16,15,352450
1300,16,0,356519
1300,16,1,356511
1300,16,2,356511
1300,16,3,356515
1300,16,4,356508
1300,16,5,356503
1300,16,6,356509
1300,16,7,356506
1300,16,8,356505
1300,16,9,356504
1300,16,10,356501
1300,16,11,356501
1300,16,12,356505
1300,16,13,356507
1300,16,14,356509
1300,16,15,356512
1300,16,0,275453
1300,16,1,275446
1300,16,2,275437
1300,16,3,275440
1300,16,4,275447
1300,16,5,275438
1300,16,6,275443
1300,16,7,275441
1300,16,8,275434
1300,16,9,275445
1300,16,10,275443
1300,16,11,275438
1300,16,12,275439
1300,16,13,275444
1300,16,14,275445
1300,16,15,275435
1300,16,0,350404
1300,16,1,350402
1300,16,2,350410
1300,16,3,350413
1300,16,4,350404
1300,16,5,350407
1300,16,6,350408
1300,16,7,350406
1300,16,8,350411
1300,16,9,350400
1300,16,10,350403
1300,16,11,350419
1300,16,12,350409
1300,16,13,350402
1300,16,14,350409
1300,16,15,350398
1300,16,0,359428
1300,16,1,359412
1300,16,2,359421
1300,16,3,359415
1300,16,4,359420
1300,16,5,359422
1300,16,6,359420
1300,16,7,359416
1300,16,8,359426
1300,16,9,359413
1300,16,10,359419
1300,16,11,359423
1300,16,12,359417
1300,16,13,359413
1300,16,14,359416
1300,16,15,359416
1300,16,0,385723
1300,16,1,385734
1300,16,2,385727
1300,16,3,385741
1300,16,4,385733
1300,16,5,385724
1300,16,6,385730
1300,16,7,385728
1300,16,8,385729
1300,16,9,385731
1300,16,10,385725
1300,16,11,385731
1300,16,12,385724
1300,16,13,385735
1300,16,14,385732
1300,16,15,385725
1300,16,0,282959
1300,16,1,282962
1300,16,2,282970
1300,16,3,282968
1300,16,4,282967
1300,16,5,282973
1300,16,6,282968
1300,16,7,282961
1300,16,8,282962
1300,16,9,282964
1300,16,10,282965
1300,16,11,282968
1300,16,12,282963
1300,16,13,282966
1300,16,14,282978
1300,16,15,282969
1300,16,0,292261
1300,16,1,292262
1300,16,2,292265
1300,16,3,292270
1300,16,4,292268
1300,16,5,292261
1300,16,6,292264
1300,16,7,292261
1300,16,8,292264
1300,16,9,292267
1300,16,10,292261
1300,16,11,292264
1300,16,12,292265
1300,16,13,292262
1300,16,14,292261
1300,16,15,292262
1300,16,0,277033
1300,16,1,277030
1300,16,2,277036
1300,16,3,277035
1300,16,4,277032
1300,16,5,277029
1300,16,6,277035
1300,16,7,277031
1300,16,8,277032
1300,16,9,277028
1300,16,10,277040
1300,16,11,277041
1300,16,12,277032
1300,16,13,277039
1300,16,14,277037
1300,16,15,277047
1300,16,0,332081
1300,16,1,332083
1300,16,2,332090
1300,16,3,332086
1300,16,4,332088
1300,16,5,332087
1300,16,6,332086
1300,16,7,332080
1300,16,8,332081
1300,16,9,332084
1300,16,10,332088
1300,16,11,332080
1300,16,12,332095
1300,16,13,332084
1300,16,14,332081
1300,16,15,332084
1300,16,0,251902
1300,16,1,251894
1300,16,2,251895
1300,16,3,251892
1300,16,4,251897
1300,16,5,251898
1300,16,6,251892
1300,16,7,251890
1300,16,8,251901
1300,16,9,251898
1300,16,10,251909
1300,16,11,251900
1300,16,12,251894
1300,16,13,251899
1300,16,14,251893
1300,16,15,251896
1300,16,0,263568
1300,16,1,263554
1300,16,2,263554
1300,16,3,263566
1300,16,4,263560
1300,16,5,263567
1300,16,6,263562
1300,16,7,263565
1300,16,8,263559
1300,16,9,263553
1300,16,10,263554
1300,16,11,263559
1300,16,12,263575
1300,16,13,263572
1300,16,14,263562
1300,16,15,263569
1300,16,0,341766
1300,16,1,341761
1300,16,2,341752
1300,16,3,341756
1300,16,4,341764
1300,16,5,341754
1300,16,6,341759
1300,16,7,341757
1300,16,8,341750
1300,16,9,341755
1300,16,10,341759
1300,16,11,341753
1300,16,12,341762
1300,16,13,341759
1300,16,14,341760
1300,16,15,341752
1300,16,0,342632
1300,16,1,342637
1300,16,2,342643
1300,16,3,342625
1300,16,4,342630
1300,16,5,342624
1300,16,6,342632
1300,16,7,342627
1300,16,8,342624
1300,16,9,342627
1300,16,10,342629
1300,16,11,342635
1300,16,12,342627
1300,16,13,342633
1300,16,14,342631
1300,16,15,342633
1300,16,0,342858
1300,16,1,342862
1300,16,2,342864
1300,16,3,342855
1300,16,4,342852
1300,16,5,342857
1300,16,6,342853
1300,16,7,342864
1300,16,8,342862
1300,16,9,342868
1300,16,10,342859
1300,16,11,342866
1300,16,12,342860
1300,16,13,342860
1300,16,14,342865
1300,16,15,342853
1300,16,0,294794
1300,16,1,294800
1300,16,2,294811
1300,16,3,294797
1300,16,4,294794
1300,16,5,294792
1300,16,6,294798
1300,16,7,294804
1300,16,8,294796
1300,16,9,294801
1300,16,10,294795
1300,16,11,294802
1300,16,12,294799
1300,16,13,294803
1300,16,14,294801
1300,16,15,294798
1300,16,0,276948
1300,16,1,276935
1300,16,2,276938
1300,16,3,276934
1300,16,4,276933
1300,16,5,276931
1300,16,6,276933
1300,16,7,276939
1300,16,8,276929
1300,16,9,276935
1300,16,10,276942
1300,16,11,276930
1300,16,12,276932
1300,16,13,276939
1300,16,14,276941
1300,16,15,276937
1300,16,0,290878
1300,16,1,290872
1300,16,2,290876
1300,16,3,290865
1300,16,4,290867
1300,16,5,290874
1300,16,6,290868
1300,16,7,290871
1300,16,8,290865
1300,16,9,290864
1300,16,10,290873
1300,16,11,290869
1300,16,12,290866
1300,16,13,290871
1300,16,14,290870
1300,16,15,290871
1300,16,0,365074
1300,16,1,365075
1300,16,2,365073
1300,16,3,365080
1300,16,4,365074
1300,16,5,365072
1300,16,6,365072
1300,16,7,365071
1300,16,8,365077
1300,16,9,365083
1300,16,10,365079
1300,16,11,365076
1300,16,12,365079
1300,16,13,365072
1300,16,14,365088
1300,16,15,365077
1300,16,0,377784
1300,16,1,377786
1300,16,2,377796
1300,16,3,377786
1300,16,4,377784
1300,16,5,377792
1300,16,6,377782
1300,16,7,377783
1300,16,8,377787
1300,16,9,377787
1300,16,10,377788
1300,16,11,377781
1300,16,12,377782
1300,16,13,377789
1300,16,14,377785
1300,16,15,377781
1300,18,0,282851
1300,18,1,282852
1300,18,2,282862
1300,18,3,282859
1300,18,4,282864
1300,18,5,282856
1300,18,6,282855
1300,18,7,282863
1300,18,8,282860
1300,18,9,282854
1300,18,10,282858
1300,18,11,282858
1300,18,12,282871
1300,18,13,282855
1300,18,14,282861
1300,18,15,282856
1300,18,16,282865
1300,18,17,282851
1300,18,0,506766
1300,18,1,506841
1300,18,2,506836
1300,18,3,506846
1300,18,4,506865
1300,18,5,506939
1300,18,6,506935
1300,18,7,506936
1300,18,8,506767
1300,18,9,506840
1300,18,10,506831
1300,18,11,506760
1300,18,12,506781
1300,18,13,506772
1300,18,14,506843
1300,18,15,506855
1300,18,16,506766
1300,18,17,506761
1300,18,0,342643
1300,18,1,342645
1300,18,2,342650
1300,18,3,342644
1300,18,4,342648
1300,18,5,342652
1300,18,6,342657
1300,18,7,342652
1300,18,8,342646
1300,18,9,342648
1300,18,10,342641
1300,18,11,342649
1300,18,12,342643
1300,18,13,342641
1300,18,14,342653
1300,18,15,342654
1300,18,16,342663
1300,18,17,342642
1300,18,0,558919
1300,18,1,558933
1300,18,2,558945
1300,18,3,558932
1300,18,4,558942
1300,18,5,558941
1300,18,6,558949
1300,18,7,558948
1300,18,8,558941
1300,18,9,558938
1300,18,10,558945
1300,18,11,558937
1300,18,12,558911
1300,18,13,558918
1300,18,14,558906
1300,18,15,558928
1300,18,16,558904
1300,18,17,558915
1300,18,0,364555
1300,18,1,364572
1300,18,2,364571
1300,18,3,364573
1300,18,4,364571
1300,18,5,364572
1300,18,6,364558
1300,18,7,364564
1300,18,8,364557
1300,18,9,364574
1300,18,10,364569
1300,18,11,364564
1300,18,12,364560
1300,18,13,364554
1300,18,14,364574
1300,18,15,364565
1300,18,16,364558
1300,18,17,364562
1300,18,0,470420
1300,18,1,470501
1300,18,2,470499
1300,18,3,470497
1300,18,4,470522
1300,18,5,470596
1300,18,6,470589
1300,18,7,470591
1300,18,8,470417
1300,18,9,470508
1300,18,10,470489
1300,18,11,470410
1300,18,12,470422
1300,18,13,470500
1300,18,14,470494
1300,18,15,470495
1300,18,16,470409
1300,18,17,470414
1300,18,0,370776
1300,18,1,370768
1300,18,2,370765
1300,18,3,370764
1300,18,4,370769
1300,18,5,370774
1300,18,6,370771
1300,18,7,370760
1300,18,8,370763
1300,18,9,370762
1300,18,10,370770
1300,18,11,370775
1300,18,12,370767
1300,18,13,370762
1300,18,14,370772
1300,18,15,370761
1300,18,16,370769
1300,18,17,370765
1300,18,0,324518
1300,18,1,324531
1300,18,2,324529
1300,18,3,324524
1300,18,4,324527
1300,18,5,324518
1300,18,6,324523
1300,18,7,324525
1300,18,8,324524
1300,18,9,324517
1300,18,10,324515
1300,18,11,324523
1300,18,12,324526
1300,18,13,324529
1300,18,14,324522
1300,18,15,324518
1300,18,16,324534
1300,18,17,324515
1300,18,0,493378
1300,18,1,493454
1300,18,2,493442
1300,18,3,493454
1300,18,4,493449
1300,18,5,493511
1300,18,6,493516
1300,18,7,493517
1300,18,8,493349
1300,18,9,493357
1300,18,10,493352
1300,18,11,493443
1300,18,12,493362
1300,18,13,493445
1300,18,14,493449
1300,18,15,493347
1300,18,16,493355
1300,18,17,493349
1300,18,0,355582
1300,18,1,355565
1300,18,2,355576
1300,18,3,355576
1300,18,4,355580
1300,18,5,355575
1300,18,6,355573
1300,18,7,355574
1300,18,8,355569
1300,18,9,355565
1300,18,10,355572
1300,18,11,355571
1300,18,12,355566
1300,18,13,355568
1300,18,14,355570
1300,18,15,355578
1300,18,16,355566
1300,18,17,355571
1300,18,0,355522
1300,18,1,355525
1300,18,2,355526
1300,18,3,355523
1300,18,4,355522
1300,18,5,355533
1300,18,6,355532
1300,18,7,355521
1300,18,8,355528
1300,18,9,355519
1300,18,10,355528
1300,18,11,355518
1300,18,12,355530
1300,18,13,355528
1300,18,14,355519
1300,18,15,355529
1300,18,16,355536
1300,18,17,355522
1300,18,0,345139
1300,18,1,345123
1300,18,2,345132
1300,18,3,345131
1300,18,4,345128
1300,18,5,345125
1300,18,6,345130
1300,18,7,345120
1300,18,8,345121
1300,18,9,345127
1300,18,10,345126
1300,18,11,345119
1300,18,12,345125
1300,18,13,345128
1300,18,14,345120
1300,18,15,345131
1300,18,16,345137
1300,18,17,345133
1300,18,0,470427
1300,18,1,470500
1300,18,2,470501
1300,18,3,470495
